0.690,0,CeTCCC_ImmediateOff,4.0900158881,-0.0135972885,599.5,14.6997070313,1.6956308034,0.4901960784,0.5008262992,-1,1832,1832,1832,Normal,1,0,1832,600.375,0,0,7,578,Range_Shift_Completed,0,0,4706.3542861533,4711.6790849832,23.375,7.3102215692,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0800075555,14.6360306824,63.5294117647,3780.58,0,0,1,100,0,0,-1.1193440755,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5230948896,8.6338865223,-586.1696412207,9.4117647059,1.3085691121,0,0,0,14.5037743897,4710.9657502325,4710.7562423619,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.703,0,CeTCCC_ImmediateOff,4.0868412315,-0.0144131258,599.5,14.6997070313,1.6846246243,0.4901960784,0.5007767212,-1,1832,1832,1832,Normal,1,0,1832,599.5,0,0,7,578.625,Range_Shift_Completed,0,0,4706.3775996466,4706.1335241871,22,7.2934999466,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0807771435,14.6395659775,63.5294117647,3778.76,0,0,1,100,0,0,-1.1188151042,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.518076285,8.6340722421,-586.1592169172,9.4117647059,1.3084115565,0,0,0,14.5037743897,4711.2865331443,4711.0802114221,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.715,0,CeTCCC_ImmediateOff,4.0830316436,-0.017676475,599.5,14.6997070313,1.6642306232,0.4901960784,0.5005784094,-1,1832,1832,1832,Normal,1,0,1832,599.42,0,0,7,578.5729166667,Range_Shift_Completed,0,0,4706.0314670782,4696.322147394,22.44,7.2952407331,1832,0,63.5294117647,63.5294117647,63.5294117647,0.082671514,14.6428293267,63.5294117647,3777.08,0,0,1,100,0,0,-1.1183268229,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5187685063,8.6342436757,-586.1495944831,9.4117647059,1.3082661205,0,0,0,14.5037743897,4711.5826404476,4711.3792597853,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.729,0,CeTCCC_ImmediateOff,4.0785871244,-0.0214837158,599,14.6997070313,1.6166446209,0.4901960784,0.5003470457,-1,1832,1832,1832,Normal,1,0,1832,599,0,0,7,578,Range_Shift_Completed,0,0,4705.1275736678,4700.3180852361,22.25,7.3074262385,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0823163195,14.6488121336,63.5294117647,3774,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5290353474,8.6344436816,-586.1383683101,9.4117647059,1.3080964451,0,0,0,14.5037743897,4711.928098968,4711.7281495424,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.740,0,CeTCCC_ImmediateOff,4.0741426052,-0.027194577,599.25,14.6997070313,1.6217431211,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,599.08,0,0,7,578.05,Range_Shift_Completed,0,0,4703.190659217,4714.9698573237,22.17,7.3170005643,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0833688109,14.6498999167,63.5294117647,3774.3,0,0,1,100,0,0,-1.1173095703,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5410903161,8.6347436905,-586.1295477456,9.4117647059,1.3079631288,0,0,0,14.5037743897,4712.1995306626,4712.0022772087,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.753,0,CeTCCC_ImmediateOff,4.0759581767,-0.027194577,599.5,14.6997070313,1.6121033781,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,599.5,0,0,7,577.25,Range_Shift_Completed,0,0,4703.5780421071,4732.2855879726,22.3221153846,7.3361492157,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0851817827,14.6546136434,63.5294117647,3775.6,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5553370973,8.6348774499,-586.1191234421,9.4117647059,1.3078055731,0,0,0,14.5037743897,4712.5203135745,4712.3262462688,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.765,0,CeTCCC_ImmediateOff,4.0781368626,-0.027194577,599,14.6997070313,1.6066538867,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,599,0,0,7,577.31,Range_Shift_Completed,0,0,4703.4126774431,4761.5891321478,22.625,7.3423393474,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0868552951,14.6589647757,63.5294117647,3776.8,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5684879722,8.6354124874,-586.1095010081,9.4117647059,1.3075389404,0,0,0,14.5037743897,4712.8164208777,4712.625294632,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.778,0,CeTCCC_ImmediateOff,4.0804971057,-0.027194577,599,14.6997070313,1.5934842825,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,599.1458333333,0,0,7,577.25,Range_Shift_Completed,0,0,4703.893716933,4758.9784527577,22.625,7.3691632514,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0899234012,14.6669418516,63.5294117647,3779,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5827347534,8.6359921114,-586.0990767045,9.4117647059,1.3077174061,0,0,0,14.5037743897,4713.1372037895,4712.9492636922,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.790,0,CeTCCC_ImmediateOff,4.0834020202,-0.027194577,598.5,14.6997070313,1.5953007796,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,598.9519230769,0,0,7,577.25,Range_Shift_Completed,0,0,4705.0408111014,4748.5357351971,22.625,7.3939237782,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0903862876,14.6658540685,63.5294117647,3778.76,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5958856283,8.636527149,-586.07421875,9.4117647059,1.3084312688,0,0,0,14.5037743897,4713.4333110928,4713.2483120554,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.803,0,CeTCCC_ImmediateOff,4.0817013113,-0.0282017835,598.75,14.6997070313,1.5935270884,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,598.75,0,0,7,576.5,Range_Shift_Completed,0,0,4704.8187928753,4737.2227911731,21.625,7.4413814545,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0923921288,14.6611403419,63.5294117647,3777.72,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6101324095,8.637106773,-586.079029967,9.4117647059,1.3092046201,0,0,0,14.5037743897,4713.7540940046,4713.5722811156,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.815,0,CeTCCC_ImmediateOff,4.0794336995,-0.0322306098,599.5,14.6997070313,1.5935841628,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,599.25,0,0,7,576.5625,Range_Shift_Completed,0,0,4704.9211004391,4718.0778089786,21.945,7.4364155361,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0971752884,14.6567892095,63.5294117647,3776.76,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6232832844,8.6376418105,-586.0851894947,9.4117647059,1.3099184828,0,0,0,14.5037743897,4714.0502013078,4713.8713294788,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.827,0,CeTCCC_ImmediateOff,4.0771660876,-0.036259436,599.25,14.6997070313,1.5937173367,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,599.0833333333,0,0,7,574.75,Range_Shift_Completed,0,0,4704.6816791145,4719.8182619054,21.745,7.4066200256,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0960952201,14.6488121336,63.5294117647,3775,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6364341593,8.638176848,-586.107130984,9.4117647059,1.3106323455,0,0,0,14.5037743897,4714.3463086111,4714.170377842,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.841,0,CeTCCC_ImmediateOff,4.0741426052,-0.045324295,599.75,14.6997070313,1.5937078242,0.4901960784,0.5,-1,1832,1832,1832,Normal,1,0,1832,600.25,0,0,7,574.8846153846,Range_Shift_Completed,0,0,4704.0631740261,4732.0014323928,22.375,7.3718585968,1832,0,63.5294117647,63.5294117647,63.5294117647,0.094876577,14.6477243505,63.5294117647,3776.52,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6517768468,8.6388010585,-586.1327293883,9.4117647059,1.3114651853,0,0,0,14.5037743897,4714.6917671315,4714.5192675991,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.854,0,CeTCCC_ImmediateOff,4.0854920024,-0.045324295,600.25,14.6997070313,1.5975627828,0.4858823529,0.5,-1,1832,1832,1832,Normal,1,0,1832,599.9807692308,0,0,7,577.25,Range_Shift_Completed,0,0,4704.1429811343,4743.3143764168,24.5,7.3197164536,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0906075415,14.6441890555,63.5294117647,3781.46,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6660236279,8.6393806825,-586.1564993351,9.4117647059,1.3122385366,0,0,0,14.5037743897,4715.0125500433,4714.8432366592,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.865,0,CeTCCC_ImmediateOff,4.0968413997,-0.0375688045,600.5,14.6997070313,1.6014082289,0.4815686275,0.5004810294,-1,1832,1832,1832,Normal,1,0,1832,600.33,0,0,7,577.0416666667,Range_Shift_Completed,0,0,4705.0781039701,4761.5891321478,23.82,7.3187930012,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0869952807,14.6411976521,63.5294117647,3785.64,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6780785966,8.6398711336,-586.176612367,9.4117647059,1.3128929107,0,0,0,14.5037743897,4715.283981738,4715.1173643255,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.877,0,CeTCCC_ImmediateOff,4.1092225603,-0.0291082694,600.75,14.6997070313,1.6111966372,0.4705882353,0.5010057886,-1,1832,1832,1832,Normal,1,0,1832,600.75,0,0,7,575.875,Range_Shift_Completed,0,0,4706.8179838741,4761.206013579,24.5,7.3150991917,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0797707591,14.6352148451,63.5294117647,3794,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.6912294716,8.6404061711,-586.1985538564,9.4117647059,1.3136067734,0,0,0,14.5037743897,4715.5800890412,4715.4164126887,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.890,0,CeTCCC_ImmediateOff,4.1257307745,-0.0135972885,600.75,14.6997070313,1.6101478791,0.4717647059,0.5019678473,-1,1832,1832,1832,Normal,1,0,1832,600.83,0,0,7,575.985,Range_Shift_Completed,0,0,4711.6026536102,4758.7157428819,24.5,7.3110975647,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0804188001,14.6360473322,63.5294117647,3792.8367346939,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7054762527,8.6409857951,-586.2223238032,9.4117647059,1.3143801247,0,0,0,14.5037743897,4715.900871953,4715.7403817489,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.4179282869,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.904,0,CeTCCC_ImmediateOff,4.1143186104,-0.0135972885,601.25,14.6997070313,1.6124575956,0.4748173779,0.5020416169,-1,1832,1832,1832,Normal,1,0,1832,601.25,0,0,7,577.25,Range_Shift_Completed,0,0,4710.7327136582,4756.0339129004,24.625,7.3043255806,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0834429914,14.6399322718,63.5294117647,3787.4081632653,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7208189402,8.6416100056,-586.2479222074,9.4117647059,1.3152129645,0,0,0,14.5037743897,4716.2463304735,4716.5627647477,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.46812749,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.922,0,CeTCCC_ImmediateOff,4.0956441599,-0.0135972885,601.75,14.6997070313,1.6145209822,0.4817377932,0.5023071871,-1,1832,1832,1832,Normal,1,0,1832,601.25,0,0,7,577.2056451613,Range_Shift_Completed,0,0,4712.4712954937,4751.436490075,24.62,7.3084419007,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0899234012,14.6488121336,63.5294117647,3775,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7405452526,8.6424125619,-586.2808344415,9.4117647059,1.3162837586,0,0,0,14.5037743897,4716.6904914283,4716.5378440508,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.5326693227,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.929,0,CeTCCC_ImmediateOff,4.0883818736,-0.0135972885,601.25,14.6997070313,1.6170428991,0.4901960784,0.5024104644,-1,1832,1832,1832,Normal,1,0,1832,601.25,0,0,7,577.25,Range_Shift_Completed,0,0,4712.9780032591,4752.1462492473,24.625,7.3113233248,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0888433329,14.6468696638,63.5294117647,3777.7142857143,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7482165963,8.6427246671,-586.2936336436,9.4117647059,1.3167001785,0,0,0,14.5037743897,4716.8632206885,4716.4961799649,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.5577689243,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.940,0,CeTCCC_ImmediateOff,4.0728198316,-0.0135972885,601.5,14.6997070313,1.6165843688,0.4886582084,0.5027202964,-1,1832,1832,1832,Normal,1,0,1832,601.5,0,0,7,577.25,Range_Shift_Completed,0,0,4715.0772211443,4759.9536001422,24.625,7.315851277,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0894487322,14.6501804142,63.5294117647,3775,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7712306274,8.6432151182,-586.3137466755,9.4117647059,1.3173545527,0,0,0,14.5037743897,4717.1346523831,4716.374107863,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.5972111554,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.953,0,CeTCCC_ImmediateOff,4.0730579308,-0.0135972885,601.5,14.6997070313,1.6144471645,0.4901960784,0.5028371978,-1,1832,1832,1832,Normal,1,0,1832,601.4270833333,0,0,7,578.375,Range_Shift_Completed,0,0,4714.7152870262,4769.1804693816,24.875,7.3253188133,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0884202828,14.6546273262,63.5294117647,3775,0,0,1,100,0,0,-1.1171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.769665943,8.6444635391,-586.3375166223,9.4117647059,1.3181279039,0,0,0,14.5037743897,4717.455435295,4716.2298408335,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.6438247012,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.965,0,CeTCCC_ImmediateOff,4.0733753965,-0.0135972885,601.75,14.6997070313,1.6109861851,0.4901960784,0.5033048034,-1,1832,1832,1832,Normal,1,0,1832,601.6442307692,0,0,7,578.285,Range_Shift_Completed,0,0,4715.9338970981,4784.7951711714,24.795,7.3189131581,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0874709448,14.658732168,63.5294117647,3775,0,0,1,100,0,0,-1.1170703125,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7634072055,8.6443297797,-586.3594581117,9.4117647059,1.3188417666,0,0,0,14.5037743897,4717.7515425982,4716.0966712678,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.6868525896,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.977,0,CeTCCC_ImmediateOff,4.0736928622,-0.0135972885,602.25,14.6997070313,1.6026221514,0.4901960784,0.503772409,-1,1832,1832,1832,Normal,1,0,1832,602.25,0,0,7,578.625,Range_Shift_Completed,0,0,4717.4024844474,4783.4608239275,24.815,7.2804792268,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0855722689,14.6669418516,63.5294117647,3775,0,0,1,100,0,0,-1.1166015625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.757148468,8.6448761243,-586.3813996011,9.4117647059,1.3205074463,0,0,0,14.5037743897,4718.0476499014,4715.9635017021,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.7298804781,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
0.991,0,CeTCCC_ImmediateOff,4.0741426052,-0.0135972885,602,14.6997070313,1.6034873962,0.4901960784,0.504668653,-1,1832,1832,1832,Normal,1,0,1832,602.5,0,0,7,578.615,Range_Shift_Completed,0,0,4721.3187173789,4774.1203932205,24.5,7.2356396403,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0853788852,14.6669418516,63.5294117647,3774.9583333333,0,0,1,100,0,0,-1.1160546875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7498466075,8.6455179233,-586.4069980053,9.4117647059,1.3203884692,0,0,0,14.5037743897,4718.3931084219,4715.8081372088,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.7800796813,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
1.003,0,CeTCCC_ImmediateOff,4.072952109,-0.0127814512,602.5,14.6997070313,1.6041301107,0.4901960784,0.5046492839,-1,1832,1832,1832,Normal,1,0,1832,602.42,0,0,7,579.375,Range_Shift_Completed,0,0,4720.5844237042,4766.1143097574,24.2836538462,7.1683802605,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0842185833,14.6669418516,63.5294117647,3774.7083333333,0,0,1,100,0,0,-1.1155859375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.74358787,8.6460680369,-586.4289394947,9.4117647059,1.3196191692,0,0,0,14.5037743897,4718.6892157251,4715.6749676431,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.8231075697,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
1.015,0,CeTCCC_ImmediateOff,4.0713647807,-0.0095181019,602.75,14.6997070313,1.6061407232,0.4901960784,0.5045718074,-1,1832,1832,1832,Normal,1,0,1832,602.46,0,0,7,579.315,Range_Shift_Completed,0,0,4721.286915127,4751.436490075,23.375,7.1775555325,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0812211366,14.6669418516,63.5294117647,3774.4583333333,0,0,1,100,0,0,-1.1151171875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7373291325,8.6466181504,-586.450880984,9.4117647059,1.3185532366,0,0,0,14.5037743897,4718.9853230283,4715.5417980774,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.8661354582,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
1.028,0,CeTCCC_ImmediateOff,4.069645175,-0.0059828069,602.25,14.6997070313,1.6109997034,0.4901960784,0.5044878745,-1,1832,1832,1832,Normal,1,0,1832,602.25,0,0,7,580,Range_Shift_Completed,0,0,4721.2180102479,4753.4788583054,23.5,7.2173150444,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0818012876,14.6669418516,63.5294117647,3774,0,0,1,100,0,0,-1.114609375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.7305488335,8.6472141067,-586.50390625,9.4117647059,1.3173984764,0,0,0,14.5037743897,4719.5281864176,4715.3975310479,0,100,62.7450980392,No,No,Yes,105.8,0,0.0145037744,0,0,14.3,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,105.8,181.912749004,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
